issue_time_utc,weather_run_time_utc,weather_available_time_utc,target_time_utc,turbine_id,forecast_horizon_h,wind_speed_ms,temperature_c,predicted_normalized_power,model_version,model_sha256,wind_height_m,weather_availability_status,weather_provenance_status
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T14:00:00Z,turbine_2,26,5.37,-2.5,0.0956449475166336,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T15:00:00Z,turbine_1,27,5.81,-2.9,0.15956093564275695,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T15:00:00Z,turbine_2,27,5.81,-2.9,0.14537072364952972,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T16:00:00Z,turbine_1,28,5.76,-3.2,0.14254467235973764,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T16:00:00Z,turbine_2,28,5.76,-3.2,0.14070443680975953,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T17:00:00Z,turbine_1,29,5.61,-3.4,0.12891293526584716,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T17:00:00Z,turbine_2,29,5.61,-3.4,0.1172075234391241,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T18:00:00Z,turbine_1,30,4.99,-4.0,0.07839159576928512,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T18:00:00Z,turbine_2,30,4.99,-4.0,0.066372994592024,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T19:00:00Z,turbine_1,31,4.43,-4.7,0.03937215977698699,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T19:00:00Z,turbine_2,31,4.43,-4.7,0.032071741026830636,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T20:00:00Z,turbine_1,32,3.78,-5.6,0.020217868839838338,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T20:00:00Z,turbine_2,32,3.78,-5.6,0.016176550147022628,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T21:00:00Z,turbine_1,33,2.84,-6.4,0.00622161359516854,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T21:00:00Z,turbine_2,33,2.84,-6.4,0.00821404629312017,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T22:00:00Z,turbine_1,34,2.2,-7.0,0.0077736552828049366,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T22:00:00Z,turbine_2,34,2.2,-7.0,0.010737720754372404,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T23:00:00Z,turbine_1,35,1.87,-7.2,0.010330112957193882,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-14T23:00:00Z,turbine_2,35,1.87,-7.2,0.009409224323341236,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T00:00:00Z,turbine_1,36,2.2,-7.4,0.006112777600546626,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T00:00:00Z,turbine_2,36,2.2,-7.4,0.010196719935308352,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T01:00:00Z,turbine_1,37,2.05,-7.6,0.007449213520622333,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T01:00:00Z,turbine_2,37,2.05,-7.6,0.00900893202524089,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T02:00:00Z,turbine_1,38,3.55,-7.7,0.016327007448787623,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T02:00:00Z,turbine_2,38,3.55,-7.7,0.009835977329433032,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T03:00:00Z,turbine_1,39,2.33,-6.8,0.008081282658456146,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T03:00:00Z,turbine_2,39,2.33,-6.8,0.010584078835807087,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T04:00:00Z,turbine_1,40,1.86,-5.7,0.009693389749621695,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T04:00:00Z,turbine_2,40,1.86,-5.7,0.01006474261951179,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T05:00:00Z,turbine_1,41,1.53,-4.4,0.007668997042235337,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T05:00:00Z,turbine_2,41,1.53,-4.4,0.007514910874365011,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T06:00:00Z,turbine_1,42,3.07,-3.3,0.013057195183995285,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T06:00:00Z,turbine_2,42,3.07,-3.3,0.008746240942166139,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T07:00:00Z,turbine_1,43,1.09,-3.5,0.00905347544286872,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T07:00:00Z,turbine_2,43,1.09,-3.5,0.009073252275645927,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T08:00:00Z,turbine_1,44,0.69,-1.7,0.007643765118860724,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T08:00:00Z,turbine_2,44,0.69,-1.7,0.007213153441809728,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T09:00:00Z,turbine_1,45,1.22,-1.1,0.00766923129736663,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T09:00:00Z,turbine_2,45,1.22,-1.1,0.007985946909405794,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T10:00:00Z,turbine_1,46,1.21,-1.5,0.008361501438393704,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T10:00:00Z,turbine_2,46,1.21,-1.5,0.0071975528676559986,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T11:00:00Z,turbine_1,47,2.08,-2.3,0.008509262301908627,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T11:00:00Z,turbine_2,47,2.08,-2.3,0.006276086860688923,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T12:00:00Z,turbine_1,48,1.55,-2.9,0.008089052042356715,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-13T12:00:00Z,2026-01-13T00:00:00Z,2026-01-13T12:00:00Z,2026-01-15T12:00:00Z,turbine_2,48,1.55,-2.9,0.008686778503893433,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T13:00:00Z,turbine_1,1,4.99,-1.5,0.08698582041051162,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T13:00:00Z,turbine_2,1,4.99,-1.5,0.07393156153083558,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T14:00:00Z,turbine_1,2,5.19,-2.1,0.0970749327344469,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T14:00:00Z,turbine_2,2,5.19,-2.1,0.08541948044058884,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T15:00:00Z,turbine_1,3,6.07,-2.9,0.2005213063912748,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T15:00:00Z,turbine_2,3,6.07,-2.9,0.1796426891924454,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T16:00:00Z,turbine_1,4,5.81,-2.9,0.15956093564275695,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T16:00:00Z,turbine_2,4,5.81,-2.9,0.14537072364952972,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T17:00:00Z,turbine_1,5,5.62,-3.1,0.12948938259009896,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T17:00:00Z,turbine_2,5,5.62,-3.1,0.1187265363996666,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T18:00:00Z,turbine_1,6,4.88,-3.6,0.06975080750197066,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T18:00:00Z,turbine_2,6,4.88,-3.6,0.0599197396689477,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T19:00:00Z,turbine_1,7,4.22,-4.0,0.0358482788564955,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T19:00:00Z,turbine_2,7,4.22,-4.0,0.032258898022566984,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T20:00:00Z,turbine_1,8,4.33,-4.6,0.033419798770517595,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T20:00:00Z,turbine_2,8,4.33,-4.6,0.02857815752256737,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T21:00:00Z,turbine_1,9,3.54,-5.4,0.018076256004677216,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T21:00:00Z,turbine_2,9,3.54,-5.4,0.010666718936400144,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T22:00:00Z,turbine_1,10,2.86,-5.6,0.005059775275140399,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T22:00:00Z,turbine_2,10,2.86,-5.6,0.008328563770226671,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T23:00:00Z,turbine_1,11,2.75,-5.7,0.006362936719949197,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-14T23:00:00Z,turbine_2,11,2.75,-5.7,0.006858882547742695,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T00:00:00Z,turbine_1,12,2.11,-6.0,0.00698153989430611,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T00:00:00Z,turbine_2,12,2.11,-6.0,0.00948173335650937,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T01:00:00Z,turbine_1,13,1.81,-5.8,0.008439760977742405,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T01:00:00Z,turbine_2,13,1.81,-5.8,0.01016792056433391,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T02:00:00Z,turbine_1,14,1.4,-5.6,0.008600340100428983,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T02:00:00Z,turbine_2,14,1.4,-5.6,0.009839512842413023,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T03:00:00Z,turbine_1,15,0.83,-5.2,0.008726730566793961,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T03:00:00Z,turbine_2,15,0.83,-5.2,0.00971508269014898,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T04:00:00Z,turbine_1,16,2.09,-5.0,0.007812543610460687,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T04:00:00Z,turbine_2,16,2.09,-5.0,0.009169335090885189,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T05:00:00Z,turbine_1,17,1.35,-4.3,0.007829576164921914,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T05:00:00Z,turbine_2,17,1.35,-4.3,0.00769388459993936,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T06:00:00Z,turbine_1,18,1.9,-3.3,0.010004785537545857,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T06:00:00Z,turbine_2,18,1.9,-3.3,0.008817189843999873,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T07:00:00Z,turbine_1,19,3.5,-2.5,0.021907109141931835,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T07:00:00Z,turbine_2,19,3.5,-2.5,0.010714494539391328,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T08:00:00Z,turbine_1,20,3.62,-1.8,0.025498056943508263,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T08:00:00Z,turbine_2,20,3.62,-1.8,0.017735993253016558,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T09:00:00Z,turbine_1,21,3.93,-1.7,0.03417508130190777,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T09:00:00Z,turbine_2,21,3.93,-1.7,0.029119673347098085,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T10:00:00Z,turbine_1,22,2.87,-0.8,0.008911983460735129,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T10:00:00Z,turbine_2,22,2.87,-0.8,0.010652925739978836,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T11:00:00Z,turbine_1,23,4.05,-1.3,0.04058845622816498,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T11:00:00Z,turbine_2,23,4.05,-1.3,0.037293151585354234,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T12:00:00Z,turbine_1,24,4.77,-1.6,0.06956370504409776,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-14T12:00:00Z,2026-01-14T00:00:00Z,2026-01-14T12:00:00Z,2026-01-15T12:00:00Z,turbine_2,24,4.77,-1.6,0.0572554126644787,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
