issue_time_utc,weather_run_time_utc,target_time_utc,turbine_id,forecast_horizon_h,temperature_2m_c,wind_speed_10m_ms,wind_speed_100m_ms,wind_speed_200m_ms,wind_direction_100m_deg,temperature_c,wind_speed_ms,wind_height_m,weather_provenance_status,weather_available_time_utc,weather_availability_status,model_version,model_sha256,predicted_normalized_power
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T08:00:00Z,turbine_2,20,3.1,1.51,1.8,1.7,13,3.1,1.8,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.010448528143730873
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T09:00:00Z,turbine_1,21,3.6,1.2,1.35,1.3,4,3.6,1.35,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.008418206588092225
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T09:00:00Z,turbine_2,21,3.6,1.2,1.35,1.3,4,3.6,1.35,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.00796992197936186
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T10:00:00Z,turbine_1,22,3.5,1.42,1.64,1.46,322,3.5,1.64,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.0102286297045176
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T10:00:00Z,turbine_2,22,3.5,1.42,1.64,1.46,322,3.5,1.64,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.007620165469404694
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T11:00:00Z,turbine_1,23,2.4,2.58,3.5,3.22,301,2.4,3.5,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.03139472762848905
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T11:00:00Z,turbine_2,23,2.4,2.58,3.5,3.22,301,2.4,3.5,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.02114438686190223
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T12:00:00Z,turbine_1,24,0.8,2.73,4.27,5.4,275,0.8,4.27,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.05250346269364076
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T12:00:00Z,turbine_2,24,0.8,2.73,4.27,5.4,275,0.8,4.27,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.04817310083545906
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T13:00:00Z,turbine_1,25,-0.1,2.36,4.4,5.66,267,-0.1,4.4,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.05505222467387244
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T13:00:00Z,turbine_2,25,-0.1,2.36,4.4,5.66,267,-0.1,4.4,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.0536436260444314
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T14:00:00Z,turbine_1,26,-0.4,2.69,4.67,6.5,260,-0.4,4.67,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.07185323656303544
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T14:00:00Z,turbine_2,26,-0.4,2.69,4.67,6.5,260,-0.4,4.67,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.06734610508527278
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T15:00:00Z,turbine_1,27,-0.3,2.75,4.92,7.07,261,-0.3,4.92,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.09008743539853936
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T15:00:00Z,turbine_2,27,-0.3,2.75,4.92,7.07,261,-0.3,4.92,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.07526771898463802
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T16:00:00Z,turbine_1,28,-0.3,2.09,4.09,5.98,245,-0.3,4.09,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.04568625463833598
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T16:00:00Z,turbine_2,28,-0.3,2.09,4.09,5.98,245,-0.3,4.09,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.04166781924897034
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T17:00:00Z,turbine_1,29,-1.1,0.87,2.63,4.22,249,-1.1,2.63,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.008092099003813247
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T17:00:00Z,turbine_2,29,-1.1,0.87,2.63,4.22,249,-1.1,2.63,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.007926285755563367
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T18:00:00Z,turbine_1,30,-1.6,0.64,1.88,2.71,292,-1.6,1.88,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.010896372706253488
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T18:00:00Z,turbine_2,30,-1.6,0.64,1.88,2.71,292,-1.6,1.88,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.010992698432265247
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T19:00:00Z,turbine_1,31,-2.5,1.65,3.38,2.77,341,-2.5,3.38,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.01256287656508992
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T19:00:00Z,turbine_2,31,-2.5,1.65,3.38,2.77,341,-2.5,3.38,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.009098368052825878
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T20:00:00Z,turbine_1,32,-2.9,0.73,2.13,2.95,309,-2.9,2.13,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.008583514595501773
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T20:00:00Z,turbine_2,32,-2.9,0.73,2.13,2.95,309,-2.9,2.13,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.009054681293467703
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T21:00:00Z,turbine_1,33,-2.3,1.07,1.66,1.9,314,-2.3,1.66,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.007255887477091272
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T21:00:00Z,turbine_2,33,-2.3,1.07,1.66,1.9,314,-2.3,1.66,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.007583295166179171
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T22:00:00Z,turbine_1,34,-2.2,1.15,1.33,0.86,326,-2.2,1.33,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.008055382240194198
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T22:00:00Z,turbine_2,34,-2.2,1.15,1.33,0.86,326,-2.2,1.33,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.008004711773399287
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T23:00:00Z,turbine_1,35,-2.4,1.4,1.63,0.61,317,-2.4,1.63,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.007255887477091272
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-12T23:00:00Z,turbine_2,35,-2.4,1.4,1.63,0.61,317,-2.4,1.63,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.007713416700405817
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T00:00:00Z,turbine_1,36,-3.0,1.92,2.55,1.31,313,-3.0,2.55,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.006668222834958604
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T00:00:00Z,turbine_2,36,-3.0,1.92,2.55,1.31,313,-3.0,2.55,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.007936528232459106
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T01:00:00Z,turbine_1,37,-2.9,2.22,2.47,1.66,302,-2.9,2.47,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.0070904628029281325
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T01:00:00Z,turbine_2,37,-2.9,2.22,2.47,1.66,302,-2.9,2.47,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.008071830869452346
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T02:00:00Z,turbine_1,38,-2.9,1.78,1.83,0.98,296,-2.9,1.83,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.008464071340114898
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T02:00:00Z,turbine_2,38,-2.9,1.78,1.83,0.98,296,-2.9,1.83,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.009544369116780138
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T03:00:00Z,turbine_1,39,-2.6,1.85,2.19,1.21,305,-2.6,2.19,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.008495796694201585
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T03:00:00Z,turbine_2,39,-2.6,1.85,2.19,1.21,305,-2.6,2.19,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.007740036473283307
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T04:00:00Z,turbine_1,40,-2.5,2.3,2.89,1.68,293,-2.5,2.89,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.009229619233312059
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T04:00:00Z,turbine_2,40,-2.5,2.3,2.89,1.68,293,-2.5,2.89,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.006714673342809063
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T05:00:00Z,turbine_1,41,-1.9,1.7,2.02,0.96,303,-1.9,2.02,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.010896372706253488
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T05:00:00Z,turbine_2,41,-1.9,1.7,2.02,0.96,303,-1.9,2.02,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.008805384953451456
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T06:00:00Z,turbine_1,42,-0.4,1.75,1.96,0.87,356,-0.4,1.96,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.010841116153213148
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T06:00:00Z,turbine_2,42,-0.4,1.75,1.96,0.87,356,-0.4,1.96,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.012290485429429288
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T07:00:00Z,turbine_1,43,1.0,1.87,2.13,1.88,24,1.0,2.13,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.01146472491667766
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T07:00:00Z,turbine_2,43,1.0,1.87,2.13,1.88,24,1.0,2.13,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.011837060304781377
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T08:00:00Z,turbine_1,44,2.9,2.13,2.57,2.74,57,2.9,2.57,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.014231862289029062
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T08:00:00Z,turbine_2,44,2.9,2.13,2.57,2.74,57,2.9,2.57,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.015882793608187284
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T09:00:00Z,turbine_1,45,3.9,3.13,3.89,4.09,44,3.9,3.89,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.046534958973601714
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T09:00:00Z,turbine_2,45,3.9,3.13,3.89,4.09,44,3.9,3.89,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.03666973502024351
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T10:00:00Z,turbine_1,46,3.8,2.86,3.68,3.98,43,3.8,3.68,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.038635970624975924
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T10:00:00Z,turbine_2,46,3.8,2.86,3.68,3.98,43,3.8,3.68,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.0303572572875217
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T11:00:00Z,turbine_1,47,3.6,2.56,3.82,4.6,43,3.6,3.82,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.040140546488692974
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T11:00:00Z,turbine_2,47,3.6,2.56,3.82,4.6,43,3.6,3.82,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.032169470751696516
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T12:00:00Z,turbine_1,48,1.3,1.96,5.08,5.66,50,1.3,5.08,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.10148482270780168
2026-02-11T12:00:00Z,2026-02-11T00:00:00Z,2026-02-13T12:00:00Z,turbine_2,48,1.3,1.96,5.08,5.66,50,1.3,5.08,100,unverified,2026-02-11T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.08606376080867811
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T13:00:00Z,turbine_1,1,0.2,2.8,4.8,3.81,281,0.2,4.8,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.08087741575966406
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T13:00:00Z,turbine_2,1,0.2,2.8,4.8,3.81,281,0.2,4.8,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.07237378272130168
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T14:00:00Z,turbine_1,2,0.1,2.89,5.12,5.45,260,0.1,5.12,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.10482115671740522
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T14:00:00Z,turbine_2,2,0.1,2.89,5.12,5.45,260,0.1,5.12,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.09116201058857593
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T15:00:00Z,turbine_1,3,0.1,1.61,3.43,4.5,262,0.1,3.43,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.022239579530326292
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T15:00:00Z,turbine_2,3,0.1,1.61,3.43,4.5,262,0.1,3.43,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.02099599760297366
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T16:00:00Z,turbine_1,4,-0.3,2.17,3.74,4.91,278,-0.3,3.74,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.030820426174564763
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T16:00:00Z,turbine_2,4,-0.3,2.17,3.74,4.91,278,-0.3,3.74,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.024270247640710896
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T17:00:00Z,turbine_1,5,-0.6,2.0,3.61,4.75,274,-0.6,3.61,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.027411302621035916
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T17:00:00Z,turbine_2,5,-0.6,2.0,3.61,4.75,274,-0.6,3.61,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.022550715682376987
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T18:00:00Z,turbine_1,6,-0.4,0.7,1.26,1.78,252,-0.4,1.26,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.007748475137053956
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T18:00:00Z,turbine_2,6,-0.4,0.7,1.26,1.78,252,-0.4,1.26,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.01013987230378488
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T19:00:00Z,turbine_1,7,-0.8,1.91,2.38,1.18,345,-0.8,2.38,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.010769942736320703
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T19:00:00Z,turbine_2,7,-0.8,1.91,2.38,1.18,345,-0.8,2.38,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.01033308013374118
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T20:00:00Z,turbine_1,8,-1.1,1.4,1.66,0.94,355,-1.1,1.66,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.006954227732338447
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T20:00:00Z,turbine_2,8,-1.1,1.4,1.66,0.94,355,-1.1,1.66,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.007743323168190208
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T21:00:00Z,turbine_1,9,-1.8,1.03,1.25,1.06,355,-1.8,1.25,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.0078037316900942955
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T21:00:00Z,turbine_2,9,-1.8,1.03,1.25,1.06,355,-1.8,1.25,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.009119233517446479
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T22:00:00Z,turbine_1,10,-2.0,0.74,0.82,1.01,322,-2.0,0.82,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.00807503380030239
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T22:00:00Z,turbine_2,10,-2.0,0.74,0.82,1.01,322,-2.0,0.82,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.00850802602769063
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T23:00:00Z,turbine_1,11,-1.8,0.97,1.11,0.78,288,-1.8,1.11,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.007760015089330052
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-12T23:00:00Z,turbine_2,11,-1.8,0.97,1.11,0.78,288,-1.8,1.11,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.008956013643067362
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,turbine_1,12,-1.9,1.14,1.46,0.91,308,-1.9,1.46,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.0078037316900942955
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,turbine_2,12,-1.9,1.14,1.46,0.91,308,-1.9,1.46,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.008893321666520126
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-13T01:00:00Z,turbine_1,13,-2.2,1.75,2.52,1.43,311,-2.2,2.52,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.007359174222450471
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-13T01:00:00Z,turbine_2,13,-2.2,1.75,2.52,1.43,311,-2.2,2.52,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.006783114542313062
2026-02-12T12:00:00Z,2026-02-12T00:00:00Z,2026-02-13T02:00:00Z,turbine_1,14,-2.4,1.27,1.28,0.61,309,-2.4,1.28,100,unverified,2026-02-12T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.0073009830794265596
